,user_id,date,Running,Stationary,Unknown,Walking,dist_total_km,dist_mean_km,dist_std_km,lat_std,lon_std,home_points,conversation_count,total_conversation_minutes,avg_conversation_minutes,avg_bt_level,num_bt_devices,sleep_duration,sleep_quality,sleep_duration_mean,sleep_duration_std,dist_total_km_mean,dist_total_km_std,conversation_count_mean,conversation_count_std,total_conversation_minutes_mean,total_conversation_minutes_std,num_bt_devices_mean,num_bt_devices_std,Stationary_mean,Stationary_std,Walking_mean,Walking_std,Running_mean,Running_std,sleep_duration_z,dist_total_km_z,conversation_count_z,total_conversation_minutes_z,num_bt_devices_z,Stationary_z,Walking_z,Running_z
11,u00,2013-04-07,0.036370500880946385,0.9263780518499874,0.011704002013591744,0.025547445255474453,24.19051607278745,0.34071149398292183,1.6137962058726176,0.012736366450313044,0.009303060088614002,67.0,31.0,384.25,12.39516129032258,-85.2204011741683,47.75,9.0,1.0,6.4,2.4244128727957572,95.79924786297288,103.83466776753116,29.3,5.716448003592594,461.27166666666665,119.00503855138776,35.075,15.924321893813179,0.874369573676316,0.0319548261010808,0.06788422948116493,0.02372538404281541,0.026551908907261605,0.019202357473040044,1.07242415545237,-0.689641837742129,0.2973874163718782,-0.6472134874036809,0.7959522099947126,1.6275116158524994,-1.784375745975101,0.5112955891941962
12,u00,2013-04-08,0.06207324643078833,0.8450651769087524,0.020980757293606454,0.07188081936685288,38.5177196605762,0.5349683286191138,1.8568825762328478,0.028018595900076666,0.02157623345419,36.0,36.0,474.3,13.175,-85.1986301369863,52.0,4.5,2.0,6.65,2.5609243123008016,81.47822029453982,102.73204365833232,30.3,4.922736366426026,464.86,115.71796631636361,36.15,16.423729445192674,0.87598039431848,0.034286542645138675,0.06543504421892091,0.02683285975145603,0.027922781368948074,0.019382275683394127,-0.8395402980606196,-0.41818013821142436,1.157892362666968,0.0815776514133868,0.9650669835877264,-0.9016457589185317,0.24021051043848507,1.761852104858486
13,u00,2013-04-09,0.0022488755622188904,0.9227886056971514,0.031734132933533235,0.04322838580709645,122.88406291263075,1.7067230960087605,4.374984305093212,0.03850607358559952,0.027252316333636666,38.0,27.0,364.6,13.503703703703705,-88.57446808510639,34.0,6.0,3.0,6.5,2.6457513110645907,74.2487694295816,102.98183558188494,30.7,5.229191567005786,464.3783333333334,115.66204149414186,35.75,15.927788435449674,0.8766685477343928,0.03350377051103813,0.06118308601511448,0.020931559344174025,0.032825540031093635,0.02130625518233185,-0.18898216507606916,0.47227059739197125,-0.7075662165026376,-0.8626713758611605,-0.10987086482353375,1.376522126828605,-0.857740322757771,-1.4350353533208333
14,u00,2013-04-10,0.007057949479940565,0.912704309063893,0.019316493313521546,0.06092124814264487,20.049475805078266,0.28642108292968954,1.0170647788823552,0.027745063586373,0.020984087122402583,35.0,33.0,370.85,11.237878787878788,-83.49019607843137,24.0,5.0,1.0,6.35,2.625198405200389,84.49605277778296,102.12419945949715,30.3,5.355163655555053,457.70166666666665,119.63812912845982,38.55,12.12366831175009,0.8803814754124645,0.0365314035787563,0.057940205425061134,0.020952009630360202,0.03236652076961945,0.021967494402321545,-0.5142466501118799,-0.6310607738688192,0.5041861779542517,-0.7259530600604576,-1.2001317114364332,0.8847716132815401,0.1422727698871626,-1.1520394081719305
15,u00,2013-04-11,0.01272772647866234,0.8859495882206139,0.024831544796605938,0.07649114050411779,27.4487482111752,0.38660208748134084,1.4024506603107252,0.01902821643551146,0.0145709966679369,5.0,34.0,463.95,13.645588235294117,-85.77310924369748,46.0,8.0,1.0,5.95,2.47711750046523,78.19930686973395,104.14671939178604,31.3,4.738729318662921,425.35166666666663,88.12559900855871,38.25,12.473304828045102,0.8908173236102079,0.027441761962284008,0.05497435922483287,0.01765870033737903,0.02542613880606927,0.016857511114862767,0.8275744578287181,-0.4872986731376843,0.5697728755245626,0.43799228974991045,0.6213268644928777,-0.1773777506901106,1.2184114604562049,-0.7532345081299487
16,u00,2013-04-12,0.009675797939180698,0.9106559437044484,0.02249308871575773,0.05717516964061322,13.150860326615385,0.18265083786965813,0.886455126407766,0.02738200107933712,0.02112654949267343,35.0,34.0,439.3666666666667,12.922549019607843,-79.765625,60.0,3.0,1.0,6.45,2.314807407395555,79.87122040653372,103.07190536708725,32.0,4.546060565661952,422.59666666666664,86.23831314630978,38.05,12.314625451064273,0.8887096741706945,0.026861789909081064,0.05625881584357112,0.0187904631615033,0.025263743601695393,0.016983401739894148,-1.4904041254462503,-0.6473185801211043,0.4399412482898876,0.19446112978911526,1.782433278607733,0.8169765541119344,0.04876436651933351,-0.9177800844112536
17,u00,2013-04-13,0.002067623449282413,0.9418632936025298,0.0429335927998054,0.01313549014838239,117.90180064307911,1.6605887414518186,5.368229774633815,0.060225285300332866,0.046727582339731046,56.0,49.0,474.51666666666665,9.684013605442177,-79.39351303317535,66.66666666666667,6.833333333333333,1.0,6.35,2.450056688686565,73.24309065252984,105.21219390510939,31.5,3.922867431979939,420.6433333333333,85.54307924903922,42.85,10.207023725520251,0.8901025050721832,0.027672595931798147,0.0589279316629267,0.016475540532174014,0.023008727899781686,0.017447012214041473,0.19727426646530935,0.42446324811327096,4.4610213937680925,0.6297801432505514,2.3333603383088444,1.8704034220168415,-2.7792509856741257,-1.200200010958652
18,u00,2013-04-14,0.019441069258809233,0.9659781287970839,0.0070473876063183475,0.007533414337788579,94.78311924308154,1.3736683948272688,2.9058404893819203,0.030772863852835574,0.022451595286842162,27.0,42.0,261.59999999999997,6.228571428571428,-79.02140106635072,73.33333333333333,10.666666666666666,1.0,6.533333333333333,2.406010991015812,80.03205278436403,105.73566453165832,33.2,6.795423296438404,416.0583333333333,80.69554321302039,44.81666666666667,12.688504567053917,0.8972213711513808,0.031067860414430427,0.05273587948284336,0.0208070729069041,0.020564257981827178,0.018577418982779693,1.7179188419540048,0.1395089006585096,1.2949890420546992,-1.9140875105271447,2.2474409232802826,2.2130440810686425,-2.172352305150596,-0.06045663649092135
19,u00,2013-04-15,0.026695074570748215,0.8828173956636169,0.02318586289008648,0.06730166687554831,91.38931831711547,1.2692960877377149,3.6290446819246327,0.03112523711009253,0.026881147197697026,27.0,34.0,511.51666666666665,15.044607843137255,-78.64928909952607,80.0,3.0,2.5,6.6,2.5193081550788725,85.31106096725784,104.94031360886662,34.9,6.640783086353598,419.3016666666666,72.59447928623432,48.65,14.977287331238225,0.9044918634749072,0.03781565031796816,0.047789609241813254,0.02511499305912639,0.019915354761146663,0.018482252710438515,-1.42896317140851,0.05792108945463423,-0.13552616502762724,1.2702756412939875,2.093169291173564,-0.5731461572891307,0.776877808008669,0.36680339309393684
20,u00,2013-04-16,0.002421307506053269,0.9472409838154708,0.015929654645087294,0.034408054033388556,27.386424151095696,0.3969046978419666,1.0190511427929254,0.02775201690621719,0.02081580962787857,34.0,33.0,402.6333333333333,12.2010101010101,-86.73913043478261,32.0,3.0,3.25,6.5,2.650413431528125,90.99178339197032,103.41557793691017,35.6,6.058969476000943,421.465,75.20687043821933,52.725,17.471495745363267,0.905585708968129,0.036914955605396975,0.047142726749040215,0.02444584820935785,0.020680700805863348,0.018600139245553877,-1.3205481974311606,-0.6150462038188442,-0.42911580610903716,-0.2503982190262551,-1.1862177752744725,1.1283813235828044,-0.5209126594395525,-0.9816276873565426
21,u00,2013-04-17,0.014630486432412155,0.8849568588220583,0.014880580217581593,0.08553207452794798,37.507975857450454,0.5358282265350065,1.829055286539563,0.027089490881920676,0.021363359821309765,31.0,23.0,438.55,19.067391304347826,-82.00442477876106,72.0,3.0,4.0,5.9,2.7002514743429655,57.7702045343235,43.602219360673544,35.3,6.111010100175295,414.7583333333333,73.39609656337821,51.575,18.494679331641485,0.9141441477323546,0.03549233369019437,0.04576228341119075,0.024766390117979438,0.018077917155663033,0.01920358336404922,-1.0739736478551465,-0.464706350026805,-2.012760212405304,0.32415438226974347,1.1043716157156844,-0.8223315726006261,1.6057320100064587,-0.17951083123752806
22,u00,2013-04-18,0.00985585807564371,0.938893679931009,0.018972526795614144,0.03227793519773315,24.05151927819079,0.33404887886376095,1.3781010789480688,0.02656984922923676,0.021052642955670435,39.0,15.0,231.63333333333333,15.442222222222222,-82.53614457831326,58.0,4.666666666666667,3.0,5.3,2.599620105199609,59.1019505127898,42.65573917208838,34.5,7.1686043892021925,420.18833333333333,72.89514456979867,54.0,19.49992086087138,0.9100020284295619,0.03631346499237643,0.0517607463384381,0.02652786322214738,0.015903915710809614,0.018101571026364772,-0.24362524679714934,-0.821704912239083,-2.720194367145963,-2.5866605866018135,0.20512902710786834,0.7955962316259487,-0.734400527363717,-0.3340993733076616
23,u00,2013-04-19,0.015401953418482344,0.7703481091910844,0.12759829701978462,0.08665164037064864,365.2803279659461,5.218290399513516,12.327769100784542,0.5382749323716327,0.3163052637432266,31.0,37.0,614.3333333333334,16.603603603603606,-79.53888888888889,63.0,6.333333333333334,2.0,5.316666666666666,2.5944503925699123,57.65533047455126,43.664763105403324,32.4,9.406853293683758,395.9216666666667,91.01863262303989,54.6,19.523837914548977,0.9193848787317875,0.02906996101529818,0.04780045792152613,0.026143772345374672,0.010682176875295147,0.008036777961119854,0.39186190559523904,7.045154228906681,0.4890051292798993,2.3996368432779827,0.4302432547597183,-5.126654377276163,1.4860019408811471,0.5871991694741491
24,u00,2013-04-20,0.023352054389595034,0.7546556310966598,0.13597398758498375,0.08601832692876145,236.32007971875495,3.9386679953125827,9.803212422066819,0.3920135648856018,0.08729143198636079,0.0,22.0,525.1333333333333,23.86969696969697,-82.41666666666667,6.0,8.0,1.0,5.35,2.606319480525728,81.8949569798828,106.2817327506793,33.4,9.299940262651635,420.895,113.06117268328025,57.5,18.235259563768885,0.9041408290811809,0.055259113397450724,0.05214278337788134,0.028773877278236926,0.011997484660921496,0.007565738370651015,1.0167590746420645,1.4529789578059564,-1.2258141936640132,0.9219640123791529,-2.8241987450579056,-2.705119276708129,1.177261095619022,1.5005897088650935
25,u00,2013-04-21,0.025507105550832018,0.9331956759382971,0.03206607554961739,0.009231142961253491,60.38024035181858,0.8750759471278055,4.541399420731665,0.02979943356005458,0.02320068511521842,65.0,45.0,324.43333333333334,7.20962962962963,-82.08901515151516,42.5,8.0,2.0,5.65,2.7312209543049732,103.52201737125047,114.02105947189236,32.3,9.978309810116478,436.3233333333334,115.96275854933069,55.7,22.336622201175015,0.8883359612844576,0.07246200482366909,0.054652491256493005,0.03065747832184412,0.013626895151886942,0.008118162314470137,0.8604207344979456,-0.378366740678288,1.2727605144474103,-0.964878728609437,-0.5909577236054919,0.6190705831617225,-1.4815265069067982,1.4632310500520382
26,u00,2013-04-22,0.010745555850358185,0.8814009020960467,0.022154417617405147,0.08569912443618997,11.388183575485082,0.16504613877514612,0.6111564647994802,0.026531181115552714,0.021374747753362885,33.0,25.0,207.81666666666666,8.312666666666667,-81.76136363636364,79.0,3.0,4.0,5.65,2.7312209543049732,106.81516658531481,112.03810877160777,33.4,10.762073323585112,422.3716666666666,120.57081906702727,55.35,22.532069052851515,0.8930605700562259,0.07381670936218405,0.04792649150220658,0.032647460929925556,0.014904833059103909,0.008926494124235023,-0.9702616793274709,-0.8517368170916111,-0.7805186758087499,-1.7794935779712318,1.0496150573172482,-0.15795217788419014,1.1569498793543749,-0.4658952614098889
27,u00,2013-04-23,0.0034674922600619195,0.9135603715170278,0.04148606811145511,0.04148606811145511,16.35398661471326,0.22713870298212863,1.1754214452336287,0.026780505257599476,0.020916830484787735,34.0,31.0,528.45,17.046774193548387,-84.2485549132948,50.0,6.0,3.0,5.65,2.7312209543049732,106.63889891020179,112.20310773601075,32.5,11.078006238589248,399.2166666666667,137.9288783896511,57.25,23.736627164275095,0.8901350658953857,0.0736213466678732,0.05077888698176425,0.03472524297695768,0.015011808850221658,0.008863050744930828,0.12814776896777902,-0.8046560680231158,-0.1354034139619339,0.936956306070227,-0.3054351254030107,0.3181820015506827,-0.2676021957363863,-1.302374830915956
28,u00,2013-04-24,0.004581151832460733,0.9314136125654451,0.02905759162303665,0.03494764397905759,29.448289370373683,0.4267868024691838,1.6920237109468304,0.02679381225584525,0.014660636298381552,48.0,34.0,418.6666666666667,12.313725490196079,-88.07142857142857,6.0,9.0,1.0,5.566666666666666,2.703678335751107,96.4841175073652,115.61389432548282,30.7,9.4404566744529,404.61,142.18910078735308,55.58333333333333,23.586621286307704,0.8873047736868355,0.07193651060994137,0.053613944778071534,0.032389192519514595,0.015151795731299609,0.00864424254850321,1.2698744588287212,-0.5798250110704118,0.349559323689383,0.09885895958249125,-2.10218032626558,0.6131549243867498,-0.5762948394878413,-1.2227122419681586
29,u00,2013-04-25,0.005103946221834931,0.905016805676584,0.020415784887339725,0.06946346321424125,23.480724707821395,0.37872136625518377,1.4088738422048173,0.02666314086085235,0.02046087577812623,33.0,31.0,491.0,15.838709677419354,-80.26388888888889,85.0,5.0,3.0,5.4,2.3872087114659175,89.95063452009441,117.55055551142561,29.9,8.685236515681853,420.3166666666667,133.01562123986477,48.85,27.278450998707548,0.8838483220636716,0.06848387994694731,0.056355367742198424,0.029042879467310673,0.013665803988664757,0.0090906868924353,-0.16755964005959564,-0.5654580614921403,0.12665168891626377,0.5313912166337218,1.3252218271664675,0.30909718509123324,0.4513204059669848,-0.9417237821898248
30,u00,2013-04-26,0.009295314658962443,0.9027760331616631,0.018590629317924885,0.06933802286144956,20.05865649811563,0.3085947153556251,1.202119698519613,0.026784010469824388,0.02103299230434686,27.0,31.0,476.33333333333337,15.365591397849464,-82.86842105263158,84.0,4.666666666666667,3.1666666666666665,5.6,2.243233997030203,83.159775159165,119.40510844282606,29.6,8.579044235810894,418.26500000000004,131.6033601793428,49.35,27.950402501574104,0.8860682630649682,0.06880579499336961,0.05657154737606772,0.029141289904381834,0.01150669115377343,0.008169666984692753,-0.41606578649537995,-0.5284624666020983,0.1631883224203177,0.4412374639444092,1.2396958776659015,0.24282151346105985,0.438073861980979,-0.2706482223487833
31,u00,2013-04-27,0.11377025036818851,0.8116102110947472,0.03411880216003927,0.04050073637702504,60.52157306807178,0.8405774037232192,2.945996785059586,0.08810300804377466,0.0666325267407384,50.0,38.0,431.7166666666667,11.360964912280702,-99.0,2.0,4.333333333333333,3.3333333333333335,5.766666666666667,2.084925317666538,82.426998393867,119.80722208611094,29.4,8.514040691051987,425.63500000000005,132.68986942314348,54.55,29.1742371127526,0.8816217679995875,0.06578371248598355,0.06006454425887382,0.02826989993802985,0.012194091869064347,0.007588821605996298,-0.6874743347944923,-0.18283893709856527,1.0100960638985776,0.045833692106808314,-1.8012466956944941,-1.0642526851471354,-0.6920122077731125,13.383207639409397
32,u00,2013-04-28,0.0679392446633826,0.8224548440065681,0.05028735632183908,0.05931855500821018,48.80637271545866,1.2201593178864665,4.227336518263229,0.014151888026556328,0.009046484423696249,37.0,35.0,360.3,10.294285714285715,-90.3686274509804,30.0,4.0,3.5,5.9,1.9248216207235773,84.72835811492914,119.06725488998784,30.9,8.582281488948942,424.9516666666667,132.63355241155475,47.55,32.70614111549491,0.8742871032268564,0.06936216840461304,0.055561410443781524,0.027333436019769272,0.022108068262641983,0.03307772429018166,-0.9871039437835338,-0.3016949129377819,0.47772839046948246,-0.48744578580395925,-0.5365964575713589,-0.747259106128739,0.13745096338228263,1.3855182563477546
33,u00,2013-04-29,0.008612932253503021,0.8894459442087672,0.02609589921583751,0.07584522432189228,16.420998075132655,0.22806941771017575,1.1168687881589432,0.026238167238646477,0.021450142439516623,33.0,31.0,537.1,17.325806451612905,-81.73725490196078,58.0,3.666666666666667,3.6666666666666665,5.833333333333334,1.9829520330638608,87.20384345865592,117.91735838208713,32.9,6.5565912552857055,437.8183333333333,117.13111452872265,44.75,32.91002042607151,0.8626432196344123,0.06704622513478195,0.05826547242482923,0.026083044568353798,0.027916406921415872,0.035684161899168794,-1.0926464876068953,-0.6002750210354177,-0.28978468174047,0.8476113816428313,0.4026129253596679,0.3997588941298416,0.6739657207299631,-0.5409384080267402
34,u00,2013-04-30,0.006421744324970132,0.9283154121863799,0.021654719235364397,0.04360812425328554,17.058583223309693,0.2843097203884949,1.057986945667479,0.02697507919203275,0.01776831515665789,33.0,43.0,390.35,9.077906976744186,-86.66326530612245,43.0,3.3333333333333335,3.833333333333333,5.566666666666666,2.084925317666538,52.317910469574564,67.20939701969095,32.3,6.412661087428706,430.0950000000001,106.23877051769335,44.25,32.638806146467225,0.8745530031361806,0.05891456709666552,0.05718483081995359,0.02497670516684768,0.02723750480491794,0.036011785418039996,-1.0711809402611852,-0.5246190009905256,1.66857380821237,-0.37411012413091393,-0.03829796825572096,0.9125331673713479,-0.5435529996041466,-0.578010288243922
35,u00,2013-05-01,0.013758599124452783,0.7976235146966855,0.10043777360850531,0.08818011257035648,209.9327024160345,3.1333239166572313,9.577935021087738,0.3287589190942349,0.32954321576899637,23.0,52.0,499.48333333333335,9.605448717948718,-81.94642857142857,85.0,3.0,4.0,5.1,2.000308618164016,30.391760820030036,18.95253989037697,34.4,6.095535707019985,416.6166666666667,101.27564848130395,47.95,29.794154907744346,0.8919189812451526,0.04312460085969528,0.052943810552406004,0.023064200598349127,0.025544473798455446,0.03660779185500573,-1.0498374756241409,9.473185818961362,2.8873585454305917,0.8182289335203358,1.243532460349704,-2.186531078262486,1.5276824438488725,-0.3219410987579781
36,u00,2013-05-02,0.013235294117647059,0.8110294117647059,0.05514705882352941,0.12058823529411765,5260.9668881248845,1052.1933776249768,2352.7058521456956,8.490768516255063e-05,0.00025231745282480294,0.0,14.0,162.91666666666666,11.636904761904761,-81.3225806451613,30.0,4.75,3.25,4.6,1.8108043366634106,45.347007026451635,59.9368517953794,35.1,7.651434142985517,434.1216666666667,98.66648650196261,52.2,31.887998438980837,0.8783617651209914,0.04953951194103342,0.060838707513316305,0.019706518478524122,0.024369623155817526,0.0367971564807438,0.08283607131199995,87.01858102066565,-2.7576525979369384,-2.7487043155823847,-0.6961866655348113,-1.3591372135279745,3.031813865652959,-0.30257844693923663
37,u00,2013-05-03,0.00048822165263029415,0.8261930916636153,0.05272793848407177,0.12059074819968266,1.9216817083944657,0.04088684485945672,0.0915899426380765,0.00039031958015688865,0.00097332246764482,0.0,50.0,440.1166666666667,8.802333333333333,-84.29896907216495,65.0,6.5,2.5,4.775,1.7213483445998927,570.3048774813916,1649.1769570412143,34.0,9.763879010584544,429.63166666666666,110.42960453900925,47.3,31.066416308004083,0.8713246160878574,0.05386883656933063,0.06432761859910907,0.026510716008821968,0.024618596982546415,0.03670303456896796,1.0021208102884864,-0.3446465784048341,1.638692812965254,0.09494736442118494,0.5697470623830093,-0.8377884043913456,2.122198713272714,-0.6574311411072381
38,u00,2013-05-04,0.0024011821204285187,0.8060583671961581,0.043960103435537495,0.1475803472478759,346.54896959862737,12.37674891423669,65.1619276619711,1.325400833325197,1.2257327896077728,0.0,44.0,437.03333333333336,9.932575757575759,-86.08333333333333,33.0,8.25,1.75,4.825,1.7675268695462318,568.8616469907597,1649.7218202986062,35.9,10.898012051134222,420.79833333333335,105.04859852691578,48.8,31.569324069770992,0.8625878881025161,0.053339953007190966,0.07223808660793182,0.030447424361582334,0.02432066992180325,0.03690533369519551,1.937734651323649,-0.13475767521650114,0.7432547531365808,0.15454751489419188,-0.5004858344320191,-1.0597771078206488,2.4744223131297916,-0.5939221159816322
39,u00,2013-05-05,0.07028008298755187,0.6910010373443983,0.015560165975103735,0.22315871369294607,17.012408165409596,0.8506204082704798,0.9115515965888843,0.009402499272469821,0.01652524464826076,0.0,47.0,406.45,8.64787234042553,-86.60396039603961,77.0,10.0,1.0,4.75,1.5762512176790122,600.5717150135849,1641.2271706573022,36.9,11.159948227677603,422.63500000000005,105.16768105691446,51.5,28.508283396623902,0.8500523635655874,0.04999285272603141,0.08350135693481364,0.03552882615974469,0.024102672950600028,0.03704107785908353,3.3306852425752522,-0.3555627867523667,0.9050220385368027,-0.15389708780727038,0.8944768350571051,-3.1814176653437296,3.930707573130889,1.2466204032241708
40,u00,2013-05-06,0.058676965242307214,0.7357667870935592,0.06291266973962875,0.1426435779245048,870.8276538396644,21.239698874138156,130.82599019276867,1.2343607046721947,3.5723785460702366,0.0,65.0,493.4666666666667,7.591794871794872,-87.74736842105263,85.0,9.0,1.0,5.25,2.2939803135625088,599.924883359344,1641.481136756243,38.5,11.36515141415488,414.18,102.42367402119493,50.7,27.560237057519416,0.8286507867323689,0.06682441958832153,0.09887088198268414,0.056080863471311804,0.03062028662717172,0.039008520067487736,1.6347125313659692,0.1650355671163058,2.331688923678245,0.7741048800510194,1.2445465793297723,-1.389950114956587,0.7805142916517425,0.7192264495076209
41,u00,2013-05-07,0.0038856856354976183,0.8901980446227125,0.026071697167209827,0.0798445725745801,1.966092637750536,0.32768210629175604,0.3403295471383115,0.0033478893982847543,0.0024871298939414107,0.0,39.0,839.85,21.534615384615385,-87.89108910891089,27.0,7.5,1.0,5.683333333333334,2.5648382135581955,685.0017830934987,1630.0956203123992,41.9,13.714955340794951,415.8933333333333,103.7140644890533,50.8,27.695968419007603,0.8119498621255584,0.06710953226158596,0.10620143748898965,0.05658038326234177,0.0355584516855062,0.0391344545335336,0.708296511166643,-0.41901572001391685,-0.21144799355824329,4.08774513531546,-0.8593308159730338,1.165959795880553,-0.46582220855585893,-0.8093113118916112
